TopK,1,5,10,15,20,25,30,35,50,100,150,200,250,300
hit,0.652386129041908,3.241054119935194,6.514931174489998,9.400792236086353,12.158585858585857,14.767171717171715,17.076767676767677,19.442171717171718,25.246212121212118,39.628787878787875,48.86742424242424,55.41540404040404,60.484848484848484,64.83333333333333
hit_ratio,0.652386129041908,0.6542714300476449,0.666644632600515,0.6514669571532319,0.6420202020202018,0.6343232323232324,0.6222558922558923,0.6180447330447333,0.5958333333333332,0.559318181818182,0.5408333333333334,0.5312436868686868,0.524060606060606,0.5192424242424243
recall,0.0507356101416637,0.18577173540504538,0.3004458657240316,0.3866895817260456,0.45149492942132685,0.5020136981731194,0.5450410899003969,0.5865084711838259,0.673666369530555,0.8179015009274183,0.8788948925535107,0.9107848627772567,0.9311444756946718,0.9463949172287579
precision,0.652386129041908,0.6542714300476449,0.666644632600515,0.6514669571532319,0.6420202020202018,0.6343232323232324,0.6222558922558923,0.6180447330447333,0.5958333333333332,0.559318181818182,0.5408333333333334,0.5312436868686868,0.524060606060606,0.5192424242424243
F1,0.0791732555244282,0.22804615702020883,0.33163100468383855,0.3957797823935263,0.4383486107727417,0.46877548531969093,0.4914824516217971,0.5149828531548568,0.5569389496296804,0.6155404306629957,0.6356748433836144,0.6467310335910618,0.6523430756589089,0.6561409480394297
MCC,0.06456254685202807,0.12036567219651696,0.15512439449602117,0.17084817593217072,0.1711023857263576,0.16369607688489574,0.15101035084908584,0.15276439858892624,0.13845488652709814,0.09663795333789847,0.0701407686524191,0.05653614425739119,0.04702774127715665,0.040751742066706696
ACC_num,0.652386129041908,3.241054119935194,6.514931174489998,9.400792236086353,12.158585858585857,14.767171717171715,17.076767676767677,19.442171717171718,25.246212121212118,39.628787878787875,48.86742424242424,55.41540404040404,60.484848484848484,64.83333333333333
ACC,0.5171298165909503,0.5442579191666302,0.5616101524391205,0.5711849295475967,0.5716469756749774,0.5677799727027633,0.5637375091128594,0.5647325021545144,0.5600275169015201,0.5422335898812971,0.5300613156563145,0.5254263845912623,0.5210011863590926,0.5172423519145419
AUC,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986,0.7107286973245986
AUPR,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887,0.6915608014221887
avgPrecision,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434,0.7038417945897434
