TopK,1,5,10,15,20,25,30,35,50,100,150,200,250,300
hit,0.0,3.50655726208009e-05,0.03624229231740277,0.03674887793037137,0.04071713189862533,0.04117500735650079,0.0649845311660246,0.0649845311660246,0.06547747219652085,0.18354853956803005,0.3573572893889066,0.5688530428581505,0.6768628768060817,0.7317895350644543
hit_ratio,0.0,7.01311452416018e-06,0.0036242292317402777,0.002449925195358091,0.002035856594931267,0.0016470002942600317,0.0021661510388674868,0.0018567008904578459,0.0013095494439304173,0.0018354853956803006,0.002382381929259377,0.0028442652142907526,0.0027074515072243277,0.002439298450214848
recall,0.0,3.50655726208009e-05,0.0008702082611081912,0.0009968546643503392,0.0011248628568746608,0.0012774880094998135,0.0015281145759158538,0.0015281145759158538,0.0017158053011618072,0.005740903157690085,0.01064436704800474,0.01749406879154193,0.023659004464045567,0.02636713105440487
precision,0.0,7.01311452416018e-06,0.0036242292317402777,0.002449925195358091,0.002035856594931267,0.0016470002942600317,0.0021661510388674868,0.0018567008904578459,0.0013095494439304173,0.0018354853956803006,0.002382381929259377,0.0028442652142907526,0.0027074515072243277,0.002439298450214848
F1,0.0,1.1688524206933634e-05,0.0011319463299184608,0.0010749672073963278,0.0011345968354589632,0.0010771916077369373,0.0013786606454335728,0.0012972235598883376,0.0011271378260900894,0.002387787963517309,0.00346944050322606,0.00444203874049022,0.004462947994078471,0.00414104002789016
MCC,-0.00030204319157596526,-0.0006597884486108028,0.0006135903423944286,0.0001764047698185465,-2.5477488260067475e-05,-0.0002721433909635286,-7.671703930076519e-05,-0.00032658120975797964,-0.0008726615705947049,-0.00016598787088332103,0.0007722684613011092,0.0020257454284952296,0.002316293339947161,0.0018520509508936729
ACC_num,0.0,3.50655726208009e-05,0.03624229231740277,0.03674887793037137,0.04071713189862533,0.04117500735650079,0.0649845311660246,0.0649845311660246,0.06547747219652085,0.18354853956803005,0.3573572893889066,0.5688530428581505,0.6768628768060817,0.7317895350644543
ACC,0.9982067459531313,0.9979576967477035,0.9976508760821481,0.9973396222850908,0.9970287993664528,0.9967175394982345,0.9964091750939895,0.9960978581198274,0.9951639686771871,0.9920654808794616,0.9889739099425483,0.9858870251744088,0.9827872959162922,0.9796809555044933
AUC,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872,0.6462688826701872
AUPR,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796,0.003513809416320796
avgPrecision,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772,0.003853073814517772
