GeneID,diseaseID,label,score
9101,C1306214,1,1.4324279
9049,C1306214,1,1.1141161
6343,C1306214,0,1.4379271
3250,C1306214,0,0.8508404
381,C1306214,0,1.409013
6712,C1306214,0,1.1773748
1003,C4551595,1,0.92410195
6522,C4551595,1,2.0091426
3385,C4551595,1,1.4575855
954,C4551595,1,1.5661875
915,C4551595,1,0.868681
5244,C4551595,1,1.7268921
23274,C4551595,1,1.0286458
114757,C4551595,1,1.4675766
10412,C4551595,1,1.3183452
6689,C4551595,1,1.5779979
10537,C4551595,1,1.4488364
4017,C4551595,1,1.8897214
200931,C4551595,1,1.3972576
123264,C4551595,1,1.3134011
3484,C4551595,1,1.3609806
7297,C4551595,1,0.7116108
643,C4551595,1,0.8783593
163486,C4551595,1,1.8037462
92370,C4551595,0,1.3788874
5780,C4551595,0,1.3065633
253769,C4551595,0,1.2496861
340156,C4551595,0,1.4133394
139324,C4551595,0,1.7439461
25932,C4551595,0,1.7009879
1419,C4551595,0,1.216297
84033,C4551595,0,1.3283328
7627,C4551595,0,0.9812499
3820,C4551595,0,2.2868884
401145,C4551595,0,2.2235258
353143,C4551595,0,1.5237421
84296,C4551595,0,1.2592368
90,C4551595,0,0.72202826
5693,C4551595,0,1.5433538
10142,C4551595,0,0.9811179
115201,C4551595,0,0.50388545
9478,C4551595,0,1.4230839
381,C4551595,0,1.4969796
6712,C4551595,0,1.1891999
23303,C4551595,0,0.9568097
162,C4551595,0,0.67056155
55605,C4551595,0,0.82367826
51014,C4551595,0,0.8524578
55738,C4551595,0,1.4420238
287,C4551595,0,0.9508171
3831,C4551595,0,0.47975188
51226,C4551595,0,0.82658124
56992,C4551595,0,1.1388544
84516,C4551595,0,1.2460885
84643,C4551595,0,1.2141062
55614,C4551595,0,0.9167897
3834,C4551595,0,0.8360469
11014,C4551595,0,0.66122735
81876,C4551595,0,1.1922292
10972,C4551595,0,0.7111847
443,C0751663,1,1.0787953
3274,C0751663,0,1.3721755
381,C0751663,0,1.8301871
493753,C4225154,1,1.6247452
6343,C4225154,0,1.3881862
381,C4225154,0,1.2960124
4595,C1837991,1,1.4828205
3274,C1837991,0,1.4419291
381,C1837991,0,1.0352895
668,C1567257,1,2.2409976
1240,C1567257,1,1.5142349
5919,C1567257,1,1.6530663
