TopK,1,5,10,15,20,25,30,35,50,100,150,200,250,300
hit,0.001026694045174538,0.007186858316221766,0.017453798767967144,0.023613963039014373,0.03285420944558522,0.04106776180698152,0.04620123203285421,0.05646817248459959,0.08008213552361396,0.16529774127310062,0.23819301848049282,0.30903490759753593,0.3665297741273101,0.433264887063655
hit_ratio,0.001026694045174538,0.0014373716632443533,0.0017453798767967147,0.001574264202600958,0.001642710472279261,0.001642710472279261,0.001540041067761807,0.0016133763567028453,0.0016016427104722792,0.0016529774127310062,0.0015879534565366186,0.0015451745379876799,0.0014661190965092402,0.0014442162902121834
recall,0.000513347022587269,0.005646817248459959,0.00936893872725495,0.013499182200414234,0.01841020204983244,0.022766955911094826,0.0245260250418272,0.02975283108998849,0.03735994666268534,0.056045452767768664,0.0757547227173303,0.0964904690402873,0.11057963284888739,0.1299169082315034
precision,0.001026694045174538,0.0014373716632443533,0.0017453798767967147,0.001574264202600958,0.001642710472279261,0.001642710472279261,0.001540041067761807,0.0016133763567028453,0.0016016427104722792,0.0016529774127310062,0.0015879534565366186,0.0015451745379876799,0.0014661190965092402,0.0014442162902121834
F1,0.0006844626967830253,0.002248948860858512,0.00244619939460948,0.0023178354115849192,0.002562796107586055,0.0026779418116282395,0.002521750216037004,0.0027047998852185013,0.002736715689238634,0.002855519637402587,0.002861250197787956,0.0028367175514922125,0.002731051352385495,0.0027194113746604087
MCC,0.0006349983064008026,0.0026075397301535412,0.003324252894462299,0.0037146068347389165,0.0044882581526657014,0.005026058365927831,0.0049585676636039345,0.005616701396474081,0.006130746813944547,0.007071803369841428,0.008059322311522581,0.008861211199311483,0.009142863329137519,0.00980315928020188
ACC_num,0.001026694045174538,0.007186858316221766,0.017453798767967144,0.023613963039014373,0.03285420944558522,0.04106776180698152,0.04620123203285421,0.05646817248459959,0.08008213552361396,0.16529774127310062,0.23819301848049282,0.30903490759753593,0.3665297741273101,0.433264887063655
ACC,0.9997261478006497,0.9994817447808252,0.9991765556340307,0.9988708630824582,0.9985655480844693,0.9982601072352858,0.9979542888325187,0.9976490996857245,0.9967326512869795,0.9936786203487287,0.9906230791961431,0.9875672863411685,0.9845098574206647,0.9814535611609118
AUC,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977,0.7567882444946977
AUPR,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445,0.0035308883062184445
avgPrecision,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945,0.005790344804939945
