GOID,id
0097284,1422
0120163,1423
1902948,1424
1903055,1425
1904028,1426
1904761,1427
2000679,1428
2001234,1429
0051219,1430
0061676,1431
0097718,1432
0008024,1433
0016514,1434
0035189,1435
0061793,1436
0001675,1437
0051056,1438
0005096,1439
0006730,1440
0015825,1441
0034220,1442
0140300,1443
1990542,1444
0015075,1445
0015194,1446
0022857,1447
0006626,1448
0045040,1449
0071806,1450
0008320,1451
0030943,1452
0005742,1453
0140596,1454
0000512,1455
0007281,1456
0008298,1457
0035418,1458
0045070,1459
0046726,1460
0098964,1461
0099010,1462
1900273,1463
0003725,1464
0008157,1465
0005791,1466
0005875,1467
0032839,1468
0044297,1469
0001843,1470
0043010,1471
0044458,1472
1904491,1473
1905515,1474
1990403,1475
0035869,1476
0036038,1477
0006325,1478
0071169,1479
0008327,1480
0035064,1481
0005721,1482
0036309,1483
0045214,1484
0005085,1485
0005547,1486
0008307,1487
0010314,1488
0030506,1489
0031432,1490
0032266,1491
0043325,1492
0070273,1493
0030016,1494
0031430,1495
1990226,1496
0001774,1497
0001878,1498
0001934,1499
0001967,1500
0002265,1501
0006878,1502
0007189,1503
0007193,1504
0007268,1505
0007611,1506
0007613,1507
0007617,1508
0007626,1509
0008088,1510
0008306,1511
0008542,1512
0010467,1513
0010800,1514
0010971,1515
0010996,1516
0014005,1517
0016199,1518
0016322,1519
0016358,1520
0019722,1521
0019731,1522
0019732,1523
0030111,1524
0030198,1525
0030900,1526
0031583,1527
0032722,1528
0032729,1529
0032731,1530
0032755,1531
0032760,1532
0032930,1533
0033138,1534
0035235,1535
0040014,1536
0042157,1537
0043525,1538
0045666,1539
0045745,1540
0045752,1541
0045821,1542
0045931,1543
0046330,1544
0048143,1545
0048169,1546
0048669,1547
0050729,1548
0050730,1549
0050803,1550
0050808,1551
0050829,1552
0050830,1553
0050850,1554
0050867,1555
0050885,1556
0050890,1557
0051044,1558
0051124,1559
0051247,1560
0051563,1561
0051580,1562
0055096,1563
0070206,1564
0070555,1565
0090026,1566
0098815,1567
0098989,1568
0141137,1569
0141163,1570
0150003,1571
0180011,1572
1900181,1573
1900221,1574
1900272,1575
1901224,1576
1902514,1577
1902950,1578
1902993,1579
1903381,1580
1903523,1581
1904022,1582
1904472,1583
1904591,1584
1905606,1585
1905607,1586
1905898,1587
1905906,1588
1905908,1589
1905945,1590
1990535,1591
2000463,1592
2001238,1593
0004867,1594
0005109,1595
0008201,1596
0030546,1597
0030549,1598
0033130,1599
0034185,1600
0043395,1601
0046914,1602
0048018,1603
0050750,1604
0050786,1605
0051425,1606
0097645,1607
0120283,1608
1904399,1609
0005641,1610
0005764,1611
0005769,1612
0005788,1613
0005790,1614
0005798,1615
0008021,1616
0009897,1617
0030134,1618
0031093,1619
0032588,1620
0032590,1621
0034361,1622
0034362,1623
0034363,1624
0034364,1625
0035253,1626
0043198,1627
0043204,1628
0045177,1629
0048786,1630
0051233,1631
0070381,1632
0097060,1633
0106003,1634
1990777,1635
0003341,1636
0021591,1637
0021999,1638
0022407,1639
0032880,1640
0033326,1641
0060071,1642
0097475,1643
0004930,1644
0010633,1645
0045184,1646
0038023,1647
0003400,1648
0006886,1649
0006888,1650
0016050,1651
0042953,1652
0048208,1653
0090110,1654
1903432,1655
1904262,1656
1990253,1657
0003925,1658
0140785,1659
0030127,1660
0032580,1661
0070971,1662
0007411,1663
0007623,1664
0010623,1665
0021553,1666
0030183,1667
0038180,1668
0042490,1669
0043068,1670
0043547,1671
0046579,1672
0048011,1673
0048485,1674
0048666,1675
0048678,1676
0050965,1677
0050966,1678
0051092,1679
0051599,1680
0051602,1681
0051968,1682
0060009,1683
0060385,1684
0061368,1685
0071316,1686
1990090,1687
0004714,1688
0005030,1689
0005166,1690
0010465,1691
0043121,1692
0048406,1693
0005770,1694
0031901,1695
0031902,1696
0055038,1697
0009306,1698
0061077,1699
0003756,1700
0015035,1701
0000138,1702
0019074,1703
0030182,1704
0033962,1705
0035278,1706
0003724,1707
0004386,1708
0016442,1709
0001831,1710
0007369,1711
0017145,1712
0030030,1713
0031145,1714
0031398,1715
0032480,1716
0071630,1717
0072576,1718
0097193,1719
0140252,1720
1900076,1721
1901992,1722
1904263,1723
0005112,1724
0030332,1725
0031208,1726
0005827,1727
0031463,1728
0036126,1729
0044790,1730
0046597,1731
0070577,1732
0070742,1733
0106153,1734
0140296,1735
0140566,1736
0007007,1737
0042407,1738
0051560,1739
