GeneID,id
80223,988
50807,989
3801,990
57465,991
9794,992
23399,993
93145,994
6152,995
2882,996
29087,997
4898,998
3959,999
3643,1000
5771,1001
79780,1002
116150,1003
56134,1004
23197,1005
6472,1006
670,1007
391,1008
5202,1009
7322,1010
23072,1011
22889,1012
51471,1013
2597,1014
7336,1015
7014,1016
203245,1017
1048,1018
2130,1019
6235,1020
6227,1021
3049,1022
317671,1023
29844,1024
9666,1025
6742,1026
51676,1027
3689,1028
5582,1029
2736,1030
27148,1031
1478,1032
51562,1033
8988,1034
83878,1035
6602,1036
4670,1037
3800,1038
9456,1039
3164,1040
596,1041
414899,1042
11080,1043
6722,1044
6195,1045
3840,1046
7052,1047
4881,1048
55729,1049
1948,1050
29941,1051
920,1052
1600,1053
10865,1054
283635,1055
57381,1056
3784,1057
9992,1058
9798,1059
25777,1060
7538,1061
10010,1062
5987,1063
285172,1064
810,1065
160140,1066
8546,1067
2253,1068
6147,1069
11165,1070
7140,1071
9662,1072
5993,1073
23283,1074
54819,1075
51460,1076
6386,1077
83659,1078
54768,1079
143471,1080
5707,1081
9377,1082
54984,1083
23350,1084
6635,1085
11156,1086
51194,1087
23420,1088
26270,1089
10097,1090
54059,1091
26521,1092
8601,1093
112483,1094
5317,1095
6385,1096
7170,1097
3106,1098
51109,1099
55283,1100
11321,1101
51566,1102
7013,1103
6873,1104
4312,1105
2920,1106
2525,1107
781,1108
10211,1109
55970,1110
2821,1111
2266,1112
3690,1113
26528,1114
4704,1115
51103,1116
7203,1117
10488,1118
50489,1119
6002,1120
369,1121
122011,1122
9915,1123
81,1124
30836,1125
2037,1126
23564,1127
64969,1128
51116,1129
6921,1130
23588,1131
5037,1132
945,1133
113174,1134
6790,1135
54206,1136
27242,1137
7403,1138
79447,1139
4087,1140
58190,1141
116931,1142
8178,1143
81556,1144
9910,1145
55738,1146
7328,1147
140432,1148
11222,1149
6209,1150
4133,1151
332,1152
9230,1153
79740,1154
124220,1155
7220,1156
659,1157
5536,1158
5930,1159
6856,1160
9114,1161
128866,1162
6118,1163
23248,1164
84134,1165
130507,1166
51172,1167
6696,1168
25800,1169
4316,1170
79018,1171
26064,1172
2274,1173
3428,1174
118,1175
64210,1176
6829,1177
8498,1178
2519,1179
23324,1180
5824,1181
285315,1182
5597,1183
10390,1184
1871,1185
9524,1186
7037,1187
2064,1188
6228,1189
6130,1190
4311,1191
55714,1192
4610,1193
3798,1194
4172,1195
10926,1196
51343,1197
51592,1198
29800,1199
9344,1200
8237,1201
51512,1202
6836,1203
2040,1204
6188,1205
7430,1206
55823,1207
7520,1208
10013,1209
2023,1210
54107,1211
10783,1212
5910,1213
11031,1214
25895,1215
8607,1216
117159,1217
5521,1218
523,1219
477,1220
6137,1221
55037,1222
1729,1223
6249,1224
201254,1225
80233,1226
7289,1227
64770,1228
55062,1229
79047,1230
57610,1231
80232,1232
1278,1233
382,1234
57510,1235
8737,1236
8887,1237
3614,1238
79877,1239
5747,1240
2173,1241
231,1242
84955,1243
9521,1244
54361,1245
11167,1246
84898,1247
440712,1248
8836,1249
1147,1250
64223,1251
808,1252
80726,1253
392,1254
2036,1255
26073,1256
1499,1257
6624,1258
26524,1259
51780,1260
4343,1261
7332,1262
7633,1263
9804,1264
65018,1265
7114,1266
5034,1267
81567,1268
741,1269
54965,1270
93183,1271
6498,1272
2192,1273
6885,1274
7054,1275
3598,1276
4488,1277
10450,1278
6015,1279
84333,1280
3107,1281
112267881,1282
472,1283
1108,1284
6449,1285
3904,1286
8676,1287
107987457,1288
23097,1289
84365,1290
6647,1291
1152,1292
23511,1293
10226,1294
9049,1295
343071,1296
9554,1297
140576,1298
6733,1299
9221,1300
1756,1301
23476,1302
26985,1303
57597,1304
51599,1305
699,1306
11030,1307
5162,1308
1983,1309
10768,1310
7341,1311
1789,1312
9512,1313
23203,1314
10614,1315
1459,1316
2120,1317
57154,1318
26147,1319
10643,1320
4361,1321
2029,1322
51097,1323
148022,1324
123872,1325
701,1326
151648,1327
64689,1328
53339,1329
26986,1330
84313,1331
23210,1332
5074,1333
26155,1334
23240,1335
7022,1336
476,1337
4007,1338
