GOID,id
0048873,1508
0050881,1509
0051592,1510
0051932,1511
0051938,1512
0060052,1513
0070493,1514
0071393,1515
0090119,1516
0097049,1517
0097719,1518
0150076,1519
2000672,1520
0000938,1521
0006027,1522
0042340,1523
0005539,1524
0008449,1525
0008484,1526
0043199,1527
0031985,1528
0001889,1529
0031100,1530
0032526,1531
0044794,1532
1904772,1533
0001965,1534
0001972,1535
0005010,1536
0005520,1537
0005537,1538
0031995,1539
0051219,1540
0005641,1541
0030118,1542
0000165,1543
0001503,1544
0001942,1545
0006412,1546
0006979,1547
0007275,1548
0007435,1549
0007494,1550
0007611,1551
0007623,1552
0016101,1553
0018108,1554
0021795,1555
0022008,1556
0030324,1557
0031547,1558
0032930,1559
0033138,1560
0033590,1561
0033594,1562
0035790,1563
0035791,1564
0036323,1565
0038063,1566
0038083,1567
0038084,1568
0038109,1569
0038134,1570
0038145,1571
0042327,1572
0042698,1573
0042743,1574
0043586,1575
0045737,1576
0045739,1577
0045740,1578
0045780,1579
0045930,1580
0048012,1581
0048013,1582
0048143,1583
0048146,1584
0048546,1585
0048661,1586
0050673,1587
0050730,1588
0051205,1589
0051968,1590
0060252,1591
0060571,1592
0061029,1593
0070141,1594
0070257,1595
0071230,1596
0071260,1597
0071466,1598
0071549,1599
0090263,1600
0097421,1601
0098609,1602
1900020,1603
1900087,1604
1902722,1605
1902895,1606
1905208,1607
0003682,1608
0003690,1609
0004709,1610
0004713,1611
0004714,1612
0005004,1613
0005005,1614
0005006,1615
0005007,1616
0005008,1617
0005009,1618
0005011,1619
0005018,1620
0005019,1621
0005020,1622
0005021,1623
0008288,1624
0019900,1625
0030296,1626
0035401,1627
0036332,1628
0038062,1629
0048408,1630
0060175,1631
0140801,1632
0070435,1633
0097489,1634
0001558,1635
0001666,1636
0006826,1637
0006879,1638
0007584,1639
0010039,1640
0010042,1641
0010637,1642
0030316,1643
0030890,1644
0031334,1645
0033572,1646
0045830,1647
0046688,1648
0060586,1649
0099072,1650
1990830,1651
0003725,1652
0004998,1653
0030544,1654
0072562,1655
1990712,1656
0097718,1657
1990381,1658
0071439,1659
1990498,1660
0019065,1661
0051044,1662
0005545,1663
0071933,1664
0016189,1665
0050882,1666
0031902,1667
0044306,1668
0019731,1669
0034756,1670
0070371,1671
0071281,1672
2000147,1673
0008198,1674
0008199,1675
0034986,1676
1990459,1677
0045178,1678
0016185,1679
0016188,1680
0046579,1681
0048261,1682
0048813,1683
0097494,1684
0097753,1685
1902004,1686
1902991,1687
1902993,1688
2000009,1689
0032050,1690
0070381,1691
0097418,1692
0098894,1693
0010508,1694
0014829,1695
0048008,1696
0048015,1697
0090050,1698
0016303,1699
0035005,1700
0046934,1701
0001992,1702
0003092,1703
0007190,1704
0007599,1705
0008285,1706
0021537,1707
0032870,1708
0034097,1709
1902533,1710
0005000,1711
0001920,1712
0006909,1713
0010867,1714
0010899,1715
0010989,1716
0015914,1717
0030299,1718
0034381,1719
0034384,1720
0050729,1721
0051246,1722
0051248,1723
0061771,1724
0061889,1725
0070508,1726
0071398,1727
0071404,1728
0090181,1729
0150094,1730
1905907,1731
0030169,1732
0030229,1733
0071813,1734
0036477,1735
0097443,1736
1990666,1737
0006911,1738
0017156,1739
0043308,1740
0043312,1741
0043320,1742
0097352,1743
1903595,1744
0031091,1745
0031143,1746
0001736,1747
0001756,1748
0001837,1749
0001938,1750
0002053,1751
0002088,1752
0002720,1753
0003138,1754
0003323,1755
0003344,1756
0003408,1757
0007223,1758
0007254,1759
0007442,1760
0008595,1761
0010463,1762
0010595,1763
0010631,1764
0010742,1765
0010820,1766
0021891,1767
0030182,1768
0030216,1769
0030509,1770
0032722,1771
0032729,1772
0032731,1773
0032755,1774
0032760,1775
0036517,1776
0036518,1777
0040037,1778
0042733,1779
0043032,1780
0043122,1781
0045165,1782
0045198,1783
0045599,1784
0045766,1785
0045836,1786
0045892,1787
0048022,1788
0048341,1789
0048570,1790
0048706,1791
0048806,1792
0048843,1793
0048846,1794
0048850,1795
0050727,1796
0050807,1797
0051216,1798
0051885,1799
0051964,1800
0060028,1801
0060029,1802
0060065,1803
0060067,1804
0060157,1805
0060324,1806
0060340,1807
0060599,1808
0060638,1809
0060686,1810
0060744,1811
0060750,1812
0060760,1813
0060762,1814
0060809,1815
0060907,1816
0061036,1817
0062009,1818
0070245,1819
0071222,1820
0071277,1821
0071300,1822
0071425,1823
0071560,1824
0072201,1825
0090009,1826
0097325,1827
0099054,1828
0099068,1829
0099170,1830
0099566,1831
0140013,1832
1902035,1833
1902474,1834
1904861,1835
1904862,1836
1904934,1837
1904948,1838
2000049,1839
2000052,1840
2001235,1841
0005115,1842
0005125,1843
1902379,1844
0010807,1845
0070044,1846
0036465,1847
0044788,1848
0048169,1849
0051036,1850
0051489,1851
1990606,1852
0098559,1853
0098842,1854
0002092,1855
1900244,1856
0046847,1857
0061002,1858
1903423,1859
0031798,1860
0031802,1861
0050998,1862
0120283,1863
0043083,1864
0044327,1865
0061828,1866
0061829,1867
0098844,1868
0030162,1869
0043161,1870
0005513,1871
0007269,1872
0033603,1873
