geneID,Gene_name,gid
254863,TMEM256,596
3983,ABLIM1,597
3768,KCNJ12,598
253827,MSRB3,599
10797,MTHFD2,600
10075,HUWE1,601
4884,NPTX1,602
119180,LYZL2,603
4067,LYN,604
30011,SH3KBP1,605
10484,SEC23A,606
51741,WWOX,607
3054,HCFC1,608
5469,MED1,609
6732,SRPK1,610
10602,CDC42EP3,611
9869,SETDB1,612
114799,ESCO1,613
6779,STATH,614
5016,OVGP1,615
55746,NUP133,616
81929,SEH1L,617
203068,TUBB,618
23513,SCRIB,619
6741,SSB,620
26121,PRPF31,621
826,CAPNS1,622
6139,RPL17,623
83444,INO80B,624
56605,ERO1B,625
10090,UST,626
4110,MAGEA11,627
2033,EP300,628
7534,YWHAZ,629
89,ACTN3,630
5685,PSMA4,631
842,CASP9,632
79444,BIRC7,633
56288,PARD3,634
9590,AKAP12,635
6789,STK4,636
162972,ZNF550,637
56916,SMARCAD1,638
1855,DVL1,639
9851,KIAA0753,640
1385,CREB1,641
255798,SMCO1,642
8379,MAD1L1,643
4824,NKX3-1,644
29995,LMCD1,645
392617,ELFN1,646
5499,PPP1CA,647
84148,KAT8,648
5226,PGD,649
6876,TAGLN,650
64170,CARD9,651
6319,SCD,652
6748,SSR4,653
4597,MVD,654
10397,NDRG1,655
151903,CCDC12,656
10446,LRRN2,657
2260,FGFR1,658
7874,USP7,659
10014,HDAC5,660
9875,URB1,661
4332,MNDA,662
57096,RPGRIP1,663
23112,TNRC6B,664
64175,P3H1,665
23640,HSPBP1,666
10143,CLEC3A,667
55147,RBM23,668
55791,LRIF1,669
79956,ERMP1,670
55768,NGLY1,671
11124,FAF1,672
84062,DTNBP1,673
9482,STX8,674
3581,IL9R,675
9236,CCPG1,676
79886,CAAP1,677
80777,CYB5B,678
1355,COX15,679
3842,TNPO1,680
23380,SRGAP2,681
3174,HNF4G,682
55629,PNRC2,683
403,ARL3,684
23568,ARL2BP,685
4726,NDUFS6,686
126328,NDUFA11,687
6575,SLC20A2,688
55178,MRM3,689
8649,LAMTOR3,690
3309,HSPA5,691
4026,LPP,692
55610,VPS50,693
11269,DDX19B,694
4038,LRP4,695
55022,PID1,696
5683,PSMA2,697
5692,PSMB4,698
3939,LDHA,699
2108,ETFA,700
5715,PSMD9,701
51421,AMOTL2,702
2304,FOXE1,703
8467,SMARCA5,704
23071,ERP44,705
6633,SNRPD2,706
4904,YBX1,707
3315,HSPB1,708
83861,RSPH3,709
51567,TDP2,710
55611,OTUB1,711
5338,PLD2,712
84868,HAVCR2,713
200728,TMEM17,714
24140,FTSJ1,715
257,ALX3,716
55214,P3H2,717
9584,RBM39,718
202559,KHDRBS2,719
3956,LGALS1,720
10987,COPS5,721
84309,NUDT16L1,722
8864,PER2,723
4193,MDM2,724
5076,PAX2,725
9479,MAPK8IP1,726
11162,NUDT6,727
81689,ISCA1,728
9326,ZNHIT3,729
54680,ZNHIT6,730
3476,IGBP1,731
10726,NUDC,732
50943,FOXP3,733
5286,PIK3C2A,734
50628,GEMIN4,735
127602,DNAH14,736
817,CAMK2D,737
23066,CAND2,738
9690,UBE3C,739
6616,SNAP25,740
200081,TXLNA,741
25764,HYPK,742
8539,API5,743
118924,FRA10AC1,744
10810,WASF3,745
1981,EIF4G1,746
1958,EGR1,747
5307,PITX1,748
51270,TFDP3,749
11215,AKAP11,750
23354,HAUS5,751
112399,EGLN3,752
8915,BCL10,753
57161,PELI2,754
23307,FKBP15,755
10128,LRPPRC,756
2146,EZH2,757
4306,NR3C2,758
5629,PROX1,759
51231,VRK3,760
27022,FOXD3,761
11016,ATF7,762
9586,CREB5,763
4089,SMAD4,764
6424,SFRP4,765
84708,LNX1,766
79036,KXD1,767
222484,LNX2,768
150084,IGSF5,769
695,BTK,770
3316,HSPB2,771
1144,CHRND,772
90231,KIAA2013,773
7040,TGFB1,774
3912,LAMB1,775
9475,ROCK2,776
9219,MTA2,777
6660,SOX5,778
10980,COPS6,779
26234,FBXL5,780
894,CCND2,781
11335,CBX3,782
4035,LRP1,783
83903,HASPIN,784
286148,DPY19L4,785
8065,CUL5,786
3169,FOXA1,787
55170,PRMT6,788
6655,SOS2,789
152503,SH3D19,790
1819,DRG2,791
3301,DNAJA1,792
3985,LIMK2,793
8328,GFI1B,794
55072,RNF31,795
123879,DCUN1D3,796
79656,BEND5,797
56998,CTNNBIP1,798
11060,WWP2,799
7329,UBE2I,800
8030,CCDC6,801
11051,NUDT21,802
7088,TLE1,803
6187,RPS2,804
23521,RPL13A,805
79682,CENPU,806
79172,CENPO,807
960,CD44,808
2035,EPB41,809
22818,COPZ1,810
9092,SART1,811
6632,SNRPD1,812
91947,ARRDC4,813
79023,NUP37,814
1026,CDKN1A,815
3688,ITGB1,816
8516,ITGA8,817
830,CAPZA2,818
92241,RCSD1,819
4723,NDUFV1,820
28958,COA3,821
57606,SLAIN2,822
56139,PCDHA10,823
1495,CTNNA1,824
4543,MTNR1A,825
4338,MOCS2,826
55003,PAK1IP1,827
998,CDC42,828
201176,ARHGAP27,829
55905,RNF114,830
4292,MLH1,831
4107,MAGEA8,832
100134938,UPK3BL1,833
10653,SPINT2,834
6778,STAT6,835
9252,RPS6KA5,836
6598,SMARCB1,837
9314,KLF4,838
6688,SPI1,839
2904,GRIN2B,840
116443,GRIN3A,841
100526693,ARPC4-TTLL3,842
81873,ARPC5L,843
10200,MPHOSPH6,844
80142,PTGES2,845
10061,ABCF2,846
53833,IL20RB,847
53832,IL20RA,848
90933,TRIM41,849
93474,ZNF670,850
10212,DDX39A,851
6652,SORD,852
4841,NONO,853
3066,HDAC2,854
3337,DNAJB1,855
79621,RNASEH2B,856
3560,IL2RB,857
7421,VDR,858
90627,STARD13,859
7249,TSC2,860
79109,MAPKAP1,861
5159,PDGFRB,862
4832,NME3,863
27241,BBS9,864
5515,PPP2CA,865
23510,KCTD2,866
1176,AP3S1,867
11326,VSIG4,868
4297,KMT2A,869
1387,CREBBP,870
7169,TPM2,871
10134,BCAP31,872
8829,NRP1,873
3184,HNRNPD,874
9146,HGS,875
7879,RAB7A,876
1105,CHD1,877
55660,PRPF40A,878
5689,PSMB1,879
5714,PSMD8,880
4713,NDUFB7,881
4358,MPV17,882
2689,GH2,883
23173,METAP1,884
660,BMX,885
3981,LIG4,886
200558,APLF,887
1964,EIF1AX,888
5165,PDK3,889
115207,KCTD12,890
22948,CCT5,891
7027,TFDP1,892
2932,GSK3B,893
4170,MCL1,894
7409,VAV1,895
7277,TUBA4A,896
339669,CIMIP4,897
4123,MAN2C1,898
54039,PCBP3,899
167227,DCP2,900
56893,UBQLN4,901
51726,DNAJB11,902
975,CD81,903
5093,PCBP1,904
4613,MYCN,905
55198,APPL2,906
26060,APPL1,907
8604,SLC25A12,908
84258,SYT3,909
91289,LMF2,910
23047,PDS5B,911
22794,CASC3,912
3676,ITGA4,913
79908,BTNL8,914
2948,GSTM4,915
7846,TUBA1A,916
55327,LIN7C,917
98,ACYP2,918
58487,CREBZF,919
58,ACTA1,920
9643,MORF4L2,921
307,ANXA4,922
1429,CRYZ,923
64744,SMAP2,924
11104,KATNA1,925
55755,CDK5RAP2,926
10142,AKAP9,927
4869,NPM1,928
84549,MAK16,929
3028,HSD17B10,930
283208,P4HA3,931
256646,NUTM1,932
1033,CDKN3,933
64283,ARHGEF28,934
57122,NUP107,935
54867,TMEM214,936
79784,MYH14,937
7168,TPM1,938
5241,PGR,939
9612,NCOR2,940
5516,PPP2CB,941
2887,GRB10,942
5295,PIK3R1,943
1398,CRK,944
1373,CPS1,945
253260,RICTOR,946
6422,SFRP1,947
57648,NHSL3,948
10652,YKT6,949
7428,VHL,950
6774,STAT3,951
1019,CDK4,952
2671,GFER,953
4092,SMAD7,954
8554,PIAS1,955
832,CAPZB,956
2011,MARK2,957
9274,BCL7C,958
83932,SPRTN,959
6135,RPL11,960
5594,MAPK1,961
3183,HNRNPC,962
1737,DLAT,963
10412,NSA2,964
79080,CCDC86,965
7317,UBA1,966
54778,RNF111,967
10376,TUBA1B,968
5530,PPP3CA,969
2026,ENO2,970
55643,BTBD2,971
51759,C9orf78,972
10040,TOM1L1,973
9911,TMCC2,974
84661,DPY30,975
23074,UHRF1BP1L,976
54967,CT55,977
595,CCND1,978
115939,TSR3,979
4350,MPG,980
113251,LARP4,981
10253,SPRY2,982
51028,VPS36,983
10915,TCERG1,984
5965,RECQL,985
9477,MED20,986
5311,PKD2,987
342510,CD300E,988
80223,RAB11FIP1,989
50807,ASAP1,990
3801,KIFC3,991
57465,TBC1D24,992
9794,MAML1,993
23399,CTDNEP1,994
93145,OLFM2,995
6152,RPL24,996
2882,GPX7,997
29087,THYN1,998
4898,NRDC,999
3959,LGALS3BP,1000
3643,INSR,1001
5771,PTPN2,1002
79780,CCDC82,1003
116150,NUS1,1004
56134,PCDHAC2,1005
23197,FAF2,1006
6472,SHMT2,1007
670,BPHL,1008
391,RHOG,1009
5202,PFDN2,1010
7322,UBE2D2,1011
23072,HECW1,1012
22889,KHDC4,1013
51471,NAT8B,1014
2597,GAPDH,1015
7336,UBE2V2,1016
7014,TERF2,1017
203245,NAIF1,1018
1048,CEACAM5,1019
2130,EWSR1,1020
6235,RPS29,1021
6227,RPS21,1022
3049,HBQ1,1023
317671,RFESD,1024
29844,TFPT,1025
9666,DZIP3,1026
6742,SSBP1,1027
51676,ASB2,1028
3689,ITGB2,1029
5582,PRKCG,1030
2736,GLI2,1031
27148,STK36,1032
1478,CSTF2,1033
51562,MBIP,1034
8988,HSPB3,1035
83878,USHBP1,1036
6602,SMARCD1,1037
4670,HNRNPM,1038
3800,KIF5C,1039
9456,HOMER1,1040
3164,NR4A1,1041
596,BCL2,1042
414899,BLID,1043
11080,DNAJB4,1044
6722,SRF,1045
6195,RPS6KA1,1046
3840,KPNA4,1047
7052,TGM2,1048
4881,NPR1,1049
55729,ATF7IP,1050
1948,EFNB2,1051
29941,PKN3,1052
920,CD4,1053
1600,DAB1,1054
10865,ARID5A,1055
283635,FAM177A1,1056
57381,RHOJ,1057
3784,KCNQ1,1058
9992,KCNE2,1059
9798,IST1,1060
25777,SUN2,1061
7538,ZFP36,1062
10010,TANK,1063
5987,TRIM27,1064
285172,FAM126B,1065
810,CALML3,1066
160140,C11orf65,1067
8546,AP3B1,1068
2253,FGF8,1069
6147,RPL23A,1070
11165,NUDT3,1071
7140,TNNT3,1072
9662,CEP135,1073
5993,RFX5,1074
23283,CSTF2T,1075
54819,ZCCHC10,1076
51460,SFMBT1,1077
6386,SDCBP,1078
83659,TEKT1,1079
54768,HYDIN,1080
143471,PSMA8,1081
5707,PSMD1,1082
9377,COX5A,1083
54984,PINX1,1084
23350,U2SURP,1085
