GeneID,diseaseID,label,score
1420,C4721890,1,0.150300017525567
1415,C4721890,1,0.1291135807940453
898,C4721890,0,-0.0267000423325195
2324,C4721890,0,0.032337446137881
4750,C2931889,1,-0.018318111854076
28996,C2931889,0,-0.0140724985459452
55723,C3658267,1,0.0826794080474448
23028,C3658267,1,0.0848554904107745
8644,C3658267,1,0.0032170732245879
64105,C3658267,1,0.024224081159444
8805,C3658267,1,-0.0970441232565219
7355,C3658267,0,0.0049973269043016
7428,C3658267,0,0.0465674662936165
9967,C3658267,0,0.1235964708938661
51560,C3658267,0,-0.1211230228072062
7461,C3658267,0,0.029903935047334
785,C4552768,1,0.2649207975162528
2554,C4552768,1,0.2374000478922103
114327,C4552768,1,0.3630182655601652
51082,C4552768,0,0.1237151928822367
30812,C4552768,0,0.1155894907788628
602,C4552768,0,0.0764186930512236
1794,C4225328,1,0.1891131038573894
28996,C4225328,0,0.0371301766587813
6487,C1970200,1,-0.0581466780505004
28996,C1970200,0,0.060848394937372
6536,C4310943,1,0.1521983070284775
28996,C4310943,0,0.1561161815366729
657,C1864730,1,0.2028541785823388
28996,C1864730,0,-0.0304735792262822
5923,C1527310,1,0.1631476601139014
70,C1527310,1,0.0320962503936973
898,C1527310,0,0.0072283058971887
2324,C1527310,0,0.0612895964229963
4507,C1300202,1,0.1150218146155315
28996,C1300202,0,0.0919871028572553
950,C1961835,1,0.1115672227986908
2629,C1961835,1,0.1907722512604108
898,C1961835,0,0.1042092338420577
2324,C1961835,0,0.0841252978904409
3868,C4552049,1,0.1197336501632843
28996,C4552049,0,0.0506451397099549
3098,C3150343,1,0.0219393144257502
28996,C3150343,0,0.0983150747187578
7547,C0011813,1,0.1307532652651132
28996,C0011813,0,0.15289370523515
326625,C1855102,1,0.0937920541667614
28996,C1855102,0,0.0562047284056922
4487,C0406735,1,0.0581262419069526
145258,C0406735,0,0.0730357293767869
3739,C4748984,1,0.0839882863801325
28996,C4748984,0,0.013364665277225
3736,C2674766,1,0.0726664190372412
28996,C2674766,0,0.1082448786084153
3547,C0010308,1,0.1025757660592699
5449,C0010308,1,0.0900300171716934
2304,C0010308,1,0.0945238301812272
55143,C0010308,1,0.1557778254661042
50506,C0010308,1,0.0824910398510864
7252,C0010308,1,0.2023699027981421
169792,C0010308,1,0.0177104915267022
7520,C0010308,0,0.103690006541547
2538,C0010308,0,0.171312206966684
28996,C0010308,0,0.0385122453981438
10076,C0010308,0,0.1074840877168271
127703,C0010308,0,0.0007079978888884
3674,C0010308,0,-0.0004331828697371
598,C0010308,0,0.0444009173641708
8216,C4225280,1,0.1575096901049902
28996,C4225280,0,0.1080961003385181
5063,C0796250,1,0.1582304082075726
5422,C0796250,1,0.0555007641762818
6134,C0796250,1,0.1190542001353163
8573,C0796250,1,-0.0403173421617703
2892,C0796250,1,0.1086133235686061
9618,C0796250,0,0.1847078606204324
7428,C0796250,0,-0.054273717719381
11190,C0796250,0,0.0032163046286673
51560,C0796250,0,0.0347905175649491
2696,C0796250,0,0.1207300402481091
256297,C1850096,1,0.1591527754948975
3651,C1850096,1,0.1254487155597163
898,C1850096,0,0.1447725678934733
2324,C1850096,0,0.1382420104128502
25953,C4551506,1,0.117236621485744
28996,C4551506,0,0.0201967794347583
5745,C0265295,1,0.0974277380920785
28996,C0265295,0,0.0683688492478541
64324,C2931574,1,0.2478119388914034
1482,C2931574,1,0.1705596497580793
898,C2931574,0,-0.043017880012546
2324,C2931574,0,-0.012059301397113
3737,C4225350,1,0.0563103513867107
28996,C4225350,0,0.1195185360833221
3856,C1861556,1,0.0118176103246341
3875,C1861556,1,0.013792319677265
8900,C1861556,0,-0.020598975278207
2263,C1861556,0,0.0390349759485484
5314,C0162510,1,0.2402828108838159
28996,C0162510,0,0.0607640090222137
51132,C4283894,1,0.0019201527058326
28996,C4283894,0,0.1284027982164794
1840,C0751396,1,0.1539229411007111
23462,C0751396,1,0.1698251213768866
286826,C0751396,0,0.0718121643894506
284,C0751396,0,0.0990955545434904
9499,C1866785,1,0.0775444247153974
28996,C1866785,0,0.0896106272653051
2566,C1838604,1,0.0128032628136141
2562,C1838604,1,0.256416366713696
8912,C1838604,1,0.2583399388556422
2554,C1838604,1,0.1292482214905704
3764,C1838604,0,0.0264891791508847
7428,C1838604,0,-0.0162140436923908
602,C1838604,0,0.0238682469242447
51560,C1838604,0,-0.0217160831758105
6550,C0267663,1,0.2040109702412559
10653,C0267663,1,0.1517997586533574
2984,C0267663,1,0.0970441659821981
51082,C0267663,0,0.0404552298753572
7428,C0267663,0,0.0004493614070068
4311,C0267663,0,0.0303285082566392
56623,C1857802,1,0.0893323769279089
28996,C1857802,0,0.2035786782684275
7547,C1848599,1,0.1443806950593211
28996,C1848599,0,0.025176503770535
5645,C4080064,1,0.2063635978892027
5644,C4080064,1,0.1567451258664592
11330,C4080064,1,0.3120538932171179
84172,C4080064,0,0.0227678787760461
7428,C4080064,0,0.0298378896670177
4311,C4080064,0,0.1516690804289636
2903,C2363129,1,0.0488086523489652
27286,C2363129,1,0.1890771248087522
2566,C2363129,1,0.1250644009008829
51082,C2363129,0,0.1521401421736606
30812,C2363129,0,0.1278695898055542
602,C2363129,0,0.1451256259423705
29954,C3150416,1,0.3351308728605526
28996,C3150416,0,-0.0789927038156396
23389,C1837341,1,0.1126857372065941
28996,C1837341,0,-0.0626320168256904
6310,C0752121,1,0.122901360811925
10273,C0752121,1,0.1268534607304634
255928,C0752121,1,0.2244803825648277
2895,C0752121,1,0.1841350614171966
6314,C0752121,1,-0.0771074639346938
84991,C0752121,1,0.0377092145075115
79876,C0752121,1,0.1784579437846781
23152,C0752121,1,0.0856570559094146
5582,C0752121,1,0.0875728367007259
2911,C0752121,1,0.0591750505546689
8913,C0752121,1,0.0164666515524494
5521,C0752121,1,0.2139291126910975
7222,C0752121,1,0.0912332885443865
57410,C0752121,1,-0.0056399484710877
10528,C0752121,1,0.0664981470531792
2672,C0752121,1,0.0577996477899956
6712,C0752121,1,-0.0505259640686433
55280,C0752121,1,0.2295823337674658
440193,C0752121,1,0.2398366945999318
10939,C0752121,1,0.2327965248731431
2742,C0752121,0,0.0017324562817175
5966,C0752121,0,0.0398626043241497
81565,C0752121,0,0.0224256423957267
25917,C0752121,0,0.1517545938689464
3428,C0752121,0,0.097063131892034
8527,C0752121,0,-0.0074755793775623
4608,C0752121,0,0.2235148661584837
81848,C0752121,0,-0.0117570658106001
90070,C0752121,0,0.1110992753179336
8522,C0752121,0,0.1637619256793268
2036,C0752121,0,0.1812831559733379
5687,C0752121,0,-0.00914313963207
5927,C0752121,0,0.0712811644832737
150684,C0752121,0,0.1321761866753892
922,C0752121,0,-0.0133832836746386
3251,C0752121,0,0.1847225856033085
27005,C0752121,0,0.0747176052351861
799,C0752121,0,-0.0394187261892217
10566,C0752121,0,0.0439761413082461
253980,C0752121,0,-0.0014283691346297
26353,C1837552,1,0.2145449441600708
28996,C1837552,0,0.1464123065915645
143379,C0740858,1,-0.0161501680227505
8569,C0740858,1,0.0401821908312542
9465,C0740858,1,-0.0202520638861038
2898,C0740858,1,0.0508588809729984
2915,C0740858,1,0.1710289510525527
481,C0740858,1,0.1025487326090223
1012,C0740858,1,0.0266193880190601
55742,C0740858,1,0.097996375293185
5366,C0740858,1,0.1364711154435682
93664,C0740858,1,0.1567304436632661
1138,C0740858,1,0.1723325110039027
4646,C0740858,1,0.0617206885593889
4897,C0740858,1,0.1814449159337013
6581,C0740858,1,0.2371008900133682
11343,C0740858,1,0.0883099723247444
1653,C0740858,1,0.1003233472237587
29922,C0740858,1,-0.0238014324167989
2893,C0740858,1,0.144830013985499
5583,C0740858,1,0.1819124716456225
80031,C0740858,1,0.1412855393889259
23345,C0740858,1,0.1260888077005683
5087,C0740858,1,0.0133337137069907
1129,C0740858,1,0.1749160946221416
9369,C0740858,1,0.1156320954227204
5581,C0740858,1,0.1436144836970712
54927,C0740858,1,-0.0812250989532901
9128,C0740858,1,0.1163722172780539
29119,C0740858,1,0.0730261480205116
8048,C0740858,1,-0.0122685376494419
9748,C0740858,1,0.069169216054475
23034,C0740858,1,0.0808688924313812
51082,C0740858,1,0.1994228973921641
5768,C0740858,1,0.0731300211198586
91752,C0740858,1,0.0477646345835593
3983,C0740858,1,0.0298123390778774
8412,C0740858,1,0.078247653299415
1826,C0740858,1,0.1413334184046395
55198,C0740858,1,0.0232220860905606
22925,C0740858,1,0.0077051748389131
64866,C0740858,1,0.0805265788045168
55690,C0740858,1,0.123303227070854
1962,C0740858,1,0.1971394253950257
1793,C0740858,1,0.1403296037027121
9271,C0740858,1,0.0031459441222563
11278,C0740858,1,0.1064824399056304
26230,C0740858,1,0.1130094488707956
23214,C0740858,1,-0.0365864999484991
2917,C0740858,1,0.0683657463461914
4985,C0740858,1,0.0745121471762184
55297,C0740858,1,-0.0631398454622911
1893,C0740858,0,0.0373638760079671
10215,C0740858,0,0.1160432705796749
90121,C0740858,0,0.2279506324047356
9859,C0740858,0,0.183123213694195
9857,C0740858,0,0.0592961064776642
8538,C0740858,0,0.0448358932325224
4062,C0740858,0,-0.0093887316963282
11016,C0740858,0,0.0978790207922261
1524,C0740858,0,0.0548660011936178
