GeneID,diseaseID,label,score
3426,C0162739,1.0,1.8920022249221802
169792,C1857775,1.0,1.835896372795105
288,C0033300,1.0,2.048551082611084
1969,C2880562,1.0,1.80816650390625
4647,C0271097,1.0,2.052964210510254
4487,C0524730,1.0,2.022169351577759
118429,C0017567,1.0,1.5810019969940186
3991,C4014869,1.0,1.5532543659210205
1439,C1269683,1.0,2.049269676208496
5978,C1269683,1.0,2.2666878700256348
10270,C1269683,1.0,0.2862226665019989
4729,C1269683,1.0,1.9916528463363647
6999,C1269683,1.0,2.162003517150879
7024,C1269683,1.0,2.2071800231933594
9568,C1269683,1.0,1.2733436822891235
1267,C1269683,1.0,2.2426955699920654
5453,C1269683,1.0,1.8666892051696777
7498,C1269683,1.0,2.094486951828003
2643,C1269683,1.0,2.138678550720215
624,C1269683,1.0,2.061753988265991
3939,C1269683,1.0,2.2353315353393555
1815,C1269683,1.0,2.3202216625213623
1814,C1269683,1.0,2.004417896270752
9456,C1269683,1.0,2.3364810943603516
8811,C1269683,1.0,2.031466484069824
27445,C1269683,1.0,1.5952881574630737
2587,C1269683,1.0,0.7079606056213379
1501,C1269683,1.0,2.243797779083252
3350,C1269683,1.0,1.5209275484085083
6369,C1269683,1.0,2.096989154815674
93986,C1269683,1.0,2.2278716564178467
3131,C1269683,1.0,2.1360461711883545
4045,C1269683,1.0,2.2700393199920654
2289,C1269683,1.0,2.20703387260437
2537,C1269683,1.0,2.24863338470459
1975,C1269683,1.0,2.305511236190796
145270,C1269683,1.0,2.058732271194458
10611,C1269683,1.0,2.042661666870117
51593,C1269683,1.0,1.3318986892700195
65059,C1269683,1.0,2.09283185005188
10522,C1269683,1.0,2.0593390464782715
10014,C1269683,1.0,2.20918607711792
9444,C1269683,1.0,2.0605247020721436
9771,C1269683,1.0,2.219897747039795
23236,C1269683,1.0,1.3154925107955933
52,C1269683,1.0,1.8806653022766113
114131,C1269683,1.0,2.211744785308838
10193,C1269683,1.0,1.8754005432128906
6446,C1269683,1.0,2.0493035316467285
1741,C1269683,1.0,2.0033586025238037
84062,C1269683,1.0,2.0755035877227783
1742,C1269683,1.0,2.0895931720733643
1740,C1269683,1.0,1.803253412246704
4133,C1269683,1.0,2.1802878379821777
25890,C1269683,1.0,2.136258363723755
2288,C1269683,1.0,2.1917500495910645
815,C1269683,1.0,2.243137836456299
7804,C1269683,1.0,2.265291452407837
54862,C1269683,1.0,1.5215284824371338
27185,C1269683,1.0,2.1583197116851807
4723,C1269683,1.0,2.1513171195983887
5021,C1269683,1.0,2.1741933822631836
111,C1269683,1.0,1.9902276992797852
5074,C1269683,1.0,2.193934202194214
3358,C1269683,1.0,2.1679866313934326
155,C1269683,1.0,2.053138494491577
113,C1269683,1.0,2.171682119369507
1394,C1269683,1.0,1.968932032585144
6844,C1269683,1.0,2.137836217880249
8997,C1269683,1.0,-0.09754069894552231
4929,C1269683,1.0,2.2045130729675293
4074,C1269683,1.0,2.2841122150421143
9636,C1269683,1.0,2.110614538192749
3839,C1269683,1.0,2.112942934036255
267012,C1269683,1.0,2.165235996246338
1559,C1269683,1.0,2.4115939140319824
7704,C1269683,1.0,1.9010335206985474
3351,C1269683,1.0,2.144062042236328
775,C1269683,1.0,2.122302770614624
60482,C1269683,1.0,2.0881199836730957
2893,C1269683,1.0,2.1681084632873535
26047,C1269683,1.0,2.138005256652832
2572,C1269683,1.0,1.832115650177002
886,C1269683,1.0,2.219846725463867
1390,C1269683,1.0,2.088104486465454
7297,C1269683,1.0,2.114253520965576
5116,C1269683,1.0,2.1136152744293213
9641,C1269683,1.0,1.880057454109192
6755,C1269683,1.0,1.9236489534378052
27022,C1269683,1.0,1.6916491985321045
202333,C1269683,1.0,2.265166759490967
7166,C1269683,1.0,2.1913506984710693
5801,C1269683,1.0,2.1267638206481934
5692,C1269683,1.0,1.9641003608703613
2915,C1269683,1.0,2.3798136711120605
2917,C1269683,1.0,2.261702299118042
50604,C1269683,1.0,1.9871188402175903
6511,C1269683,1.0,2.173776149749756
6303,C1269683,1.0,2.215451240539551
1644,C1269683,1.0,2.3403210639953613
5824,C1269683,1.0,1.9287467002868652
7008,C1269683,1.0,2.1616249084472656
9695,C1269683,1.0,2.112055778503418
3359,C1269683,1.0,1.9129467010498047
6281,C1269683,1.0,2.0734314918518066
5649,C1269683,1.0,2.0698530673980713
2869,C1269683,1.0,2.097123622894287
30845,C1269683,1.0,2.2127432823181152
607,C1269683,1.0,2.0333080291748047
1429,C1269683,1.0,-0.7578024864196777
2028,C1269683,1.0,2.125007390975952
51291,C1269683,1.0,2.0474164485931396
1005,C1269683,1.0,1.7454391717910767
5020,C1269683,1.0,1.595795750617981
2784,C1269683,1.0,1.8277190923690796
408,C1269683,1.0,2.285630702972412
4908,C1269683,1.0,2.1999783515930176
9632,C1269683,1.0,1.9957051277160645
4745,C1269683,1.0,2.0957396030426025
3665,C1269683,1.0,1.4982340335845947
4916,C1269683,1.0,1.8951900005340576
1453,C1269683,1.0,1.9324289560317993
317,C1269683,1.0,2.411203384399414
2900,C1269683,1.0,2.1140267848968506
6586,C1269683,1.0,1.1795954704284668
8682,C1269683,1.0,1.675537347793579
10452,C1269683,1.0,2.16084361076355
54541,C1269683,1.0,1.354108452796936
540,C1269683,1.0,2.1372437477111816
2891,C1269683,1.0,2.1378183364868164
1393,C1269683,1.0,2.293060302734375
29949,C1269683,1.0,2.3139488697052
55120,C3469528,1.0,2.0284953117370605
7051,C0013238,1.0,2.0684256553649902
1814,C0011206,1.0,1.8173563480377197
8900,C0343641,1.0,-23.021541595458984
6845,C0343641,1.0,2.1391050815582275
23310,C4693834,1.0,1.4075324535369873
51102,C4310634,1.0,-32.74484634399414
4004,C0027819,1.0,2.0834105014801025
7869,C0027819,1.0,-0.8184366822242737
580,C0027819,1.0,1.9747148752212524
6909,C0027819,1.0,2.0850038528442383
81704,C0027819,1.0,1.971492886543274
23095,C0027819,1.0,2.1013879776000977
57492,C0027819,1.0,1.971997857093811
84181,C0027819,1.0,-16.136314392089844
9464,C0027819,1.0,1.8500511646270752
5784,C0027819,1.0,1.8106812238693237
83593,C0027819,1.0,1.736011028289795
3670,C0027819,1.0,1.663138508796692
57531,C0027819,1.0,1.9633235931396484
22924,C0032460,1.0,0.6552078723907471
23162,C0032460,1.0,1.6530427932739258
4085,C0032460,1.0,0.4614886939525604
9134,C0032460,1.0,0.2600003480911255
6241,C0032460,1.0,1.2586479187011719
7328,C0032460,1.0,1.6707185506820679
9210,C0032460,1.0,1.7410032749176025
8463,C0032460,1.0,1.7138192653656006
51477,C0032460,1.0,1.228391408920288
57455,C0032460,1.0,0.4079401195049286
5862,C0032460,1.0,1.6471927165985107
55165,C0032460,1.0,0.964262068271637
4058,C0032460,1.0,-4.717543601989746
55503,C0032460,1.0,0.5134419798851013
53335,C0032460,1.0,1.8359711170196533
93659,C0032460,1.0,0.4571493864059448
5724,C0032460,1.0,1.5287113189697266
114822,C0032460,1.0,-0.11380326002836227
3972,C0032460,1.0,1.6517921686172485
84376,C0032460,1.0,-0.20931476354599
1742,C0032460,1.0,1.8120266199111938
817,C0032460,1.0,1.4353340864181519
7272,C0032460,1.0,0.2236042320728302
2661,C0032460,1.0,1.6439878940582275
116840,C0032460,1.0,1.7369521856307983
23658,C0032460,1.0,1.0361309051513672
259266,C0032460,1.0,1.6900206804275513
1013,C0032460,1.0,-0.3161998391151428
563,C0032460,1.0,1.5798016786575317
6770,C0032460,1.0,0.5534763932228088
25865,C0032460,1.0,1.7352550029754639
2812,C0032460,1.0,1.5197476148605347
6337,C0032460,1.0,1.4983768463134766
29127,C0032460,1.0,1.7876601219177246
388552,C0032460,1.0,1.8990052938461304
1364,C0032460,1.0,1.6631217002868652
5140,C0032460,1.0,1.4841983318328857
5733,C0032460,1.0,1.5383045673370361
79685,C0032460,1.0,1.8015764951705933
146433,C0032460,1.0,1.8241106271743774
891,C0032460,1.0,1.1879328489303589
2549,C0032460,1.0,1.7374355792999268
8644,C0032460,1.0,1.4448542594909668
55872,C0032460,1.0,1.2451677322387695
79039,C0032460,1.0,1.1661943197250366
8572,C0032460,1.0,1.9120210409164429
9205,C0032460,1.0,1.5743409395217896
2492,C0032460,1.0,1.681316614151001
6286,C0032460,1.0,1.3543146848678589
8817,C0032460,1.0,1.7005763053894043
93611,C0032460,1.0,1.620383858680725
3161,C0032460,1.0,1.558351755142212
4603,C0032460,1.0,1.3120903968811035
57731,C0032460,1.0,1.779305338859558
256933,C0032460,1.0,0.2321147620677948
1164,C0032460,1.0,-0.20734408497810364
57104,C0032460,1.0,1.6825988292694092
990,C0032460,1.0,1.7735888957977295
3977,C0032460,1.0,-0.014725185930728912
466,C0032460,1.0,1.8392421007156372
6102,C0032460,1.0,0.21835684776306152
7110,C0032460,1.0,1.7259910106658936
7755,C0032460,1.0,1.2622685432434082
2529,C0032460,1.0,1.7968484163284302
4544,C0032460,1.0,1.5265229940414429
30000,C0032460,1.0,0.618290364742279
23112,C0032460,1.0,1.7195552587509155
1995,C0032460,1.0,1.644166111946106
54206,C0032460,1.0,1.8819133043289185
142678,C1960469,1.0,-14.902942657470703
7168,C1960469,1.0,1.011171817779541
4625,C1960469,1.0,1.6807081699371338
7139,C1960469,1.0,1.9413789510726929
23207,C1960469,1.0,-15.223081588745117
11155,C1960469,1.0,1.7460156679153442
4607,C1960469,1.0,1.6489512920379639
5318,C1960469,1.0,1.9129847288131714
1837,C1960469,1.0,-1.0858114957809448
70,C1960469,1.0,1.6745432615280151
22999,C1863634,1.0,1.644271969795227
23093,C4014501,1.0,2.119046449661255
25942,C0477432,1.0,1.7559281587600708
440193,C0477432,1.0,1.9273487329483032
84100,C3150808,1.0,1.8264133930206299
1290,C0220679,1.0,2.0499188899993896
1289,C0220679,1.0,2.3026063442230225
5605,C0553586,1.0,1.7430254220962524
161742,C0553586,1.0,2.1998071670532227
11213,C1970224,1.0,2.2637197971343994
4086,C3203102,1.0,2.12341046333313
3741,C3203102,1.0,1.9883579015731812
4093,C3203102,1.0,2.0528464317321777
3777,C3203102,1.0,2.0330655574798584
10014,C3203102,1.0,2.1707167625427246
658,C3203102,1.0,1.9599138498306274
659,C3203102,1.0,1.8677623271942139
440275,C3203102,1.0,1.9721167087554932
1130,C0001916,1.0,1.709144115447998
8943,C0001916,1.0,1.9058812856674194
1476,C0347515,1.0,1.403197169303894
8028,C0347515,1.0,1.7760199308395386
55193,C0205969,1.0,2.1330971717834473
9134,C1168401,1.0,0.7833179831504822
10461,C1168401,1.0,1.9340996742248535
5601,C1168401,1.0,2.0864222049713135
3237,C1168401,1.0,2.011458158493042
51086,C1168401,1.0,1.7851345539093018
54556,C1168401,1.0,-25.011856079101562
3621,C1168401,1.0,0.8218074440956116
7465,C1168401,1.0,-21.017864227294922
3202,C1168401,1.0,-7.6648688316345215
3236,C1168401,1.0,1.9228355884552002
891,C1168401,1.0,1.384389042854309
6845,C1168401,1.0,1.9524624347686768
3556,C1168401,1.0,-31.340492248535156
3814,C1168401,1.0,2.0351293087005615
540,C1168401,1.0,2.1325275897979736
898,C1168401,1.0,-2.03657603263855
8900,C1168401,1.0,-24.25531005859375
890,C1168401,1.0,1.9535268545150757
8795,C1168401,1.0,1.806387186050415
2731,C0751748,1.0,1.5575729608535767
2653,C0751748,1.0,1.6334277391433716
1476,C0349604,1.0,1.7294130325317383
8028,C0349604,1.0,1.8650983572006226
5345,C2752081,1.0,-21.027894973754883
1730,C1845293,1.0,-14.441508293151855
9512,C4693741,1.0,-18.15069580078125
1512,C0205734,1.0,0.9465330839157104
9131,C0205734,1.0,2.0728704929351807
50604,C0205734,1.0,1.741132378578186
1129,C0205734,1.0,1.904447078704834
10019,C0205734,1.0,2.1639866828918457
169792,C0205734,1.0,2.0714385509490967
5588,C0205734,1.0,1.603272557258606
60468,C0205734,1.0,2.118678569793701
3767,C0205734,1.0,1.893474817276001
3710,C0205734,1.0,1.5942957401275635
29949,C0205734,1.0,2.2028965950012207
7297,C0205734,1.0,1.945145606994629
7472,C4048328,1.0,1.4659334421157837
10401,C4048328,1.0,2.1290557384490967
5457,C4048328,1.0,1.9055033922195435
5216,C3553719,1.0,1.9607564210891724
9918,C4693831,1.0,-25.970901489257812
25942,C0020255,1.0,1.7090280055999756
7976,C0020255,1.0,1.6665230989456177
91147,C0020255,1.0,1.9197653532028198
27148,C0020255,1.0,0.5451341271400452
440193,C0020255,1.0,1.948367714881897
26277,C1327916,1.0,1.8827025890350342
55145,C0752203,1.0,1.835025668144226
8575,C0752203,1.0,1.8461236953735352
7915,C0752203,1.0,1.9715198278427124
1861,C0752203,1.0,1.8320602178573608
55252,C0005695,1.0,2.170313835144043
3205,C0005695,1.0,2.1810877323150635
5423,C0005695,1.0,2.2809436321258545
7364,C0005695,1.0,-8.06676959991455
5646,C0005695,1.0,-26.535179138183594
10735,C0005695,1.0,1.9977800846099854
10460,C0005695,1.0,1.550554633140564
267,C0005695,1.0,-11.582094192504883
27127,C0005695,1.0,-9.475505828857422
26259,C0005695,1.0,-31.81918716430664
7799,C0005695,1.0,2.062859535217285
3670,C0005695,1.0,1.9327703714370728
3978,C0005695,1.0,1.70184326171875
9611,C0005695,1.0,2.001176595687866
2176,C0005695,1.0,1.9699015617370605
2175,C0005695,1.0,1.9864174127578735
387,C0005695,1.0,2.0263400077819824
3868,C0005695,1.0,2.0304036140441895
9649,C0005695,1.0,-21.93667221069336
10979,C0005695,1.0,1.9390770196914673
4502,C0005695,1.0,1.876777172088623
84966,C0005695,1.0,-22.347679138183594
5533,C0005695,1.0,2.2054622173309326
688,C0005695,1.0,1.9763892889022827
79718,C0005695,1.0,1.9001203775405884
84171,C0005695,1.0,-6.652392864227295
26986,C0005695,1.0,2.0321333408355713
2186,C0005695,1.0,1.287174940109253
8243,C0005695,1.0,1.388867735862732
9,C0005695,1.0,1.366042137145996
3488,C0005695,1.0,2.0772018432617188
7874,C0005695,1.0,1.6903026103973389
50807,C0005695,1.0,1.909583568572998
140767,C0005695,1.0,1.7198981046676636
1463,C0005695,1.0,1.4490495920181274
225689,C0005695,1.0,-14.990274429321289
84181,C0005695,1.0,-11.481903076171875
5690,C0005695,1.0,-23.558156967163086
4016,C0005695,1.0,1.8938333988189697
2954,C0005695,1.0,1.949485182762146
898,C0005695,1.0,-1.9647585153579712
360,C0005695,1.0,2.1965646743774414
5447,C0005695,1.0,1.8418477773666382
3908,C0005695,1.0,1.8716816902160645
1999,C0273115,1.0,1.9797377586364746
2252,C0273115,1.0,1.941665530204773
80310,C0273115,1.0,2.071054458618164
50807,C0041327,1.0,1.8857929706573486
30835,C0041327,1.0,1.5963523387908936
4327,C1969063,1.0,2.0903897285461426
6583,C0003873,1.0,1.9909217357635498
800,C0003873,1.0,1.9636179208755493
1656,C0003873,1.0,1.5298395156860352
3059,C0003873,1.0,-20.7524471282959
8200,C0003873,1.0,1.8611022233963013
914,C0003873,1.0,-24.751651763916016
921,C0003873,1.0,0.58209627866745
10125,C0003873,1.0,1.9686893224716187
2870,C0003873,1.0,2.0643796920776367
9355,C0003873,1.0,-17.587331771850586
1404,C0003873,1.0,1.8132652044296265
4319,C0003873,1.0,2.0514535903930664
8740,C0003873,1.0,2.0658926963806152
5771,C0003873,1.0,2.0204336643218994
4794,C0003873,1.0,0.2622354030609131
5966,C0003873,1.0,1.1389970779418945
597,C0003873,1.0,2.0770790576934814
7980,C0003873,1.0,1.8493363857269287
3394,C0003873,1.0,1.9097368717193604
3516,C0003873,1.0,1.6444042921066284
3237,C0003873,1.0,2.0808098316192627
5453,C0003873,1.0,1.400292158126831
624,C0003873,1.0,1.8526549339294434
916,C0003873,1.0,1.9593626260757446
306,C0003873,1.0,1.7194522619247437
5341,C0003873,1.0,1.8775050640106201
4688,C0003873,1.0,-27.051420211791992
7112,C0003873,1.0,2.0100016593933105
5911,C0003873,1.0,-15.560210227966309
640,C0003873,1.0,1.8687554597854614
51744,C0003873,1.0,-26.2176513671875
654,C0003873,1.0,1.7722995281219482
5673,C0003873,1.0,-21.25415802001953
3236,C0003873,1.0,1.9009981155395508
858,C0003873,1.0,1.9772313833236694
176,C0003873,1.0,1.753128170967102
10678,C0003873,1.0,1.9554588794708252
7297,C0003873,1.0,2.053478479385376
56901,C0003873,1.0,-12.802925109863281
7090,C0003873,1.0,2.0308804512023926
8013,C0003873,1.0,2.057530641555786
8764,C0003873,1.0,1.9271659851074219
3654,C0003873,1.0,1.9094897508621216
639,C0003873,1.0,1.8471734523773193
6366,C0003873,1.0,-26.68494987487793
23643,C0003873,1.0,2.000166893005371
2920,C0003873,1.0,1.9452265501022339
1719,C0003873,1.0,1.9351905584335327
55971,C0003873,1.0,-19.27199935913086
7185,C0003873,1.0,0.7122426629066467
22806,C0003873,1.0,2.0160727500915527
7538,C0003873,1.0,1.8462927341461182
3655,C0003873,1.0,-1.726037859916687
135,C0003873,1.0,1.9243098497390747
5588,C0003873,1.0,1.884460210800171
4218,C0003873,1.0,-28.096281051635742
2289,C0003873,1.0,2.0486440658569336
3798,C0003873,1.0,1.9731709957122803
54826,C0003873,1.0,-17.932886123657227
6355,C0003873,1.0,1.6727300882339478
54541,C0003873,1.0,0.577989935874939
1827,C0003873,1.0,1.951040506362915
6372,C0003873,1.0,2.0421082973480225
4261,C0003873,1.0,1.974293828010559
653361,C0003873,1.0,2.0838677883148193
4082,C0003873,1.0,1.8654524087905884
200734,C0003873,1.0,-20.43541717529297
57216,C0002902,1.0,2.145930051803589
23370,C4479481,1.0,2.178936243057251
8425,C0013264,1.0,-0.3136847913265228
920,C0013264,1.0,1.5491275787353516
85363,C4505456,1.0,-40.146236419677734
7266,C4505456,1.0,-18.882125854492188
3692,C4505456,1.0,2.108015537261963
22948,C4505456,1.0,2.189572811126709
10436,C4505456,1.0,1.862870693206787
1192,C4505456,1.0,1.9157332181930542
10204,C4505456,1.0,-17.940357208251953
1973,C4505456,1.0,-16.289913177490234
1647,C4505456,1.0,1.888035535812378
5721,C4505456,1.0,1.9179010391235352
2208,C4505456,1.0,2.0505447387695312
