TopK,1,5,10,15,20,25,30,35,50,100,150,200,250,300
hit,0.9995726495726496,4.5396825396825395,8.083333333333334,10.5625,12.020833333333334,13.229166666666666,14.0625,14.541666666666666,15.791666666666666,19.666666666666668,19.666666666666668,19.666666666666668,19.666666666666668,19.666666666666668
hit_ratio,0.9995726495726496,0.9246031746031748,0.85,0.7722222222222223,0.6947916666666667,0.6491666666666667,0.6145833333333334,0.5875,0.5491666666666667,0.5387500000000001,0.5119444444444444,0.5,0.5,0.5
recall,0.15250785736274916,0.49417975282921195,0.7217424421663602,0.838929970002428,0.8875350308093376,0.9213285107338942,0.940351875715922,0.9468920031500572,0.9598457187857962,1.0,1.0,1.0,1.0,1.0
precision,0.9995726495726496,0.9246031746031748,0.85,0.7722222222222223,0.6947916666666667,0.6491666666666667,0.6145833333333334,0.5875,0.5491666666666667,0.5387500000000001,0.5119444444444444,0.5,0.5,0.5
F1,0.22574059583492068,0.5584530515207672,0.7008751530659056,0.7366079182271199,0.7224147631340111,0.7131763213451042,0.7019668060094512,0.6897271820890647,0.6742797568423357,0.6929595865418924,0.6763574821983035,0.6666666666666664,0.6666666666666664,0.6666666666666664
MCC,0.26068021407109637,0.4518585032905406,0.4987996391098155,0.463641647134912,0.36336738448016725,0.29287204382195436,0.2240952224478653,0.16792757806407602,0.0845775031494031,0.08036259483940873,0.04461470093841593,0.0,0.0,0.0
ACC_num,0.9995726495726496,4.5396825396825395,8.083333333333334,10.5625,12.020833333333334,13.229166666666666,14.0625,14.541666666666666,15.791666666666666,19.666666666666668,19.666666666666668,19.666666666666668,19.666666666666668,19.666666666666668
ACC,0.5761470910745371,0.6852925880548176,0.7254958903953495,0.7121196661554356,0.6640564775318664,0.6285649150966509,0.5984220078376771,0.5739388974881832,0.5342810969407906,0.5401542812142038,0.5185647551546392,0.5,0.5,0.5
AUC,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219,0.9950343973375219
AUPR,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608,0.9936933844164608
avgPrecision,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581,0.9940277942096581
